NAME,ADDR,LBRRY_LA,LBRRY_LO,TEL
충청남도서산교육지원청 해미도서관,충청남도 서산시 해미면 서문4길 12,36.715799,126.5433098,041-688-0351
충청남도당진교육지원청 당진도서관,충청남도 당진시 서부로 266,36.8953463,126.6240333,041-352-5918
충청남도금산교육지원청 금산도서관,충청남도 금산군 금산읍 금산천길 28,36.1020211,127.4843123,041-753-4710
충청남도부여교육지원청 부여도서관,충청남도 부여군 부여읍 성왕로 259,36.2838507,126.9158564,041-835-2509
충청남도서천교육지원청 서천도서관,충청남도 서천군 서천읍 서천로14번길 10,36.0761039,126.6986633,041-953-1518
충청남도청양교육지원청 청양도서관,충청남도 청양군 청양읍 칠갑산로1길 15,36.4527618,126.8003983,041-943-4147
충청남도홍성교육지원청 홍성도서관,충청남도 홍성군 홍성읍 충절로 1050,36.5995606,126.6671776,041-640-8800
충청남도태안교육지원청 태안도서관,충청남도 태안군 태안읍 원이로 20,36.7595928,126.2904382,041-674-1369
충청남도예산교육지원청 예산도서관,충청남도 예산군 예산읍 예중길 42,36.6785315,126.8329581,041-335-2638
충청남도교육청 학생교육문화원,충청남도 천안시 동남구 옛농고1길 41,36.8094135,127.1568306,041-904-8445
충청남도교육청 평생교육원,충청남도 천안시 동남구 목천읍 충절로 843,36.7712376,127.205155,041-629-2013
충청남도교육청 남부평생교육원,충청남도 논산시 부창로 71,36.1965685,127.0861139,041-730-7733
구리시립 인창도서관,경기도 구리시 건원대로34번길 90,37.6050723,127.1456099,031-550-2936
구리시립 토평도서관,경기도 구리시 장자대로 140,37.5860642,127.1457728,031-550-8325
구리시립 교문방정환도서관,경기도 구리시 안골로30번길 45,37.5951497,127.13455,031-550-2593
충청남도교육청 서부평생교육원,충청남도 서산시 동서1로 41-4,36.770175,126.4645875,041-661-8310
양산시립 상북도서관,경상남도 양산시 상북면 반회서7길 14-16,35.4157099,129.059162,055-392-5936
양산시립 서창도서관,경상남도 양산시 삼호로 105,35.4106438,129.1722774,055-392-5880
순지작은도서관,경상남도 양산시 하북면 신평중앙길 24,35.492362,129.084722,055-392-7941
국채보상운동기념도서관,대구광역시 중구 공평로10길 25,35.868515,128.60165,053-231-2000
대구광역시립서부도서관,대구광역시 서구 국채보상로49길 12,35.8722558,128.5576101,053-231-2400
대구광역시립두류도서관,대구광역시 달서구 공원순환로 8,35.852632,128.5604,053-231-2700
대구광역시립달성도서관,대구광역시 달성군 현풍읍 현풍동로19길 26,35.6985758,128.4475554,053-231-2150
대구2.28기념학생도서관,대구광역시 동구 아양로 41길 56,35.890772,128.633712,053-231-2841
대구광역시립남부도서관,대구광역시 남구 앞산순환로 512,35.8321174,128.5807653,053-231-2300
대구광역시립동부도서관,대구광역시 동구 신암북로 11길 54,35.8901654,128.6216004,053-231-2200
대구광역시립수성도서관,대구광역시 수성구 만촌로 151,35.8720796,128.6391377,053-231-2500
달서구립성서도서관,대구광역시 달서구 선원남로 129,35.8574567,128.5144441,053-667-4900
달서구립가족문화도서관,대구광역시 달서구 조암남로 137,35.8194184,128.5228843,053-667-4970
달서구립달서영어도서관,대구광역시 달서구 중흥로6길 10,35.8312519,128.5552707,053-667-4950
달서구립본리도서관,대구광역시 달서구 당산로 37-25,35.8405793,128.5418185,053-667-4930
달서구립도원도서관,대구광역시 달서구 한실로 113,35.8068385,128.5389385,053-667-4840
대구 동구 안심도서관,대구광역시 동구 금호강변로 360,35.864646,128.7025332,053-980-2600
달서구립어린이도서관,대구광역시 달서구 송현로 45,35.8224119,128.5470738,053-667-4860
대구 동구 신천도서관,대구광역시 동구 동부로6길 65,35.8714979,128.617743,053-980-2600
수성구립사월역작은도서관,대구광역시 수성구 달구벌대로 3290,35.8368604,128.716004,053-792-8582
반야월 작은도서관,대구광역시 동구 신서동 823-25,35.8723533,128.724836,053-957-9766
효목2동 작은도서관,대구광역시 동구 화랑로25길 45,35.8781289,128.641231,053-957-9759
화원읍 작은도서관,대구광역시 달성군 화원읍 비슬로520길 17-1,35.803917,128.500726,053-668-5458
논공읍 작은도서관,대구광역시 달성군 논공읍 논공로 697-9,35.730443,128.451975,053-615-9191
하빈면 작은도서관,대구광역시 달성군 하빈면 하빈로84길 23,35.8995147,128.445877,053-582-5610
유가읍 작은도서관,대구광역시 달성군 유가읍 테크노상업로 95,35.6938869,128.459815,053-614-8048
불로어울림 작은도서관,대구광역시 동구 팔공로24길 5,35.9096197,128.641853,053-957-9761
신암3동 작은도서관,대구광역시 동구 아양로8길 10-1,35.881058,128.618882,053-957-9756
효목1동 작은도서관,대구광역시 동구 화랑로41길 46,35.881649,128.644913,053-957-9758
대구광역시립북부도서관,대구광역시 북구 옥산로 75,35.885182,128.5839,053-231-2600
신천3동 작은도서관,대구광역시 동구 장등로 90-1,35.8755145,128.623516,053-957-9757
가창면 참꽃 작은도서관,대구광역시 달성군 가창면 가창로220길 8,35.8023213,128.623414,053-760-7731
다사읍 서재 작은도서관,대구광역시 달성군 다사읍 서재본길 25,35.8719858,128.49424,053-588-6261
신암2동 작은도서관,대구광역시 동구 신성로 56,35.87994,128.61265,053-957-9755
도평동 작은도서관,대구광역시 동구 팔공로24길 171,35.91006,128.65001,053-957-9760
옥포읍 작은도서관,대구광역시 달성군 옥포읍 비슬로 2215,35.7897667,128.463909,053-614-8314
동촌역사 작은도서관,대구광역시 동구 동촌역사로3길 35,35.8901575,128.649822,053-957-9763
해안동 작은도서관,대구광역시 동구 방촌로29길 46,35.8820847,128.671675,053-957-9765
구지면 작은도서관,대구광역시 달성군 구지면 창리로11길 90,35.6604264,128.415043,053-614-0985
지저동 작은도서관,대구광역시 동구 해동로3길 80,35.8933991,128.638275,053-957-9762
대구 북구 대현도서관,대구광역시 북구 대현남로 43,35.8819758,128.6073839,053-320-5170
2.28도서관,대구광역시 중구 2·28길 9,35.8592504,128.5894055,053-257-2280
대구 북구 구수산도서관,대구광역시 북구 대천로 21,35.9387852,128.5523825,053-320-5150
대구 북구 태전도서관,대구광역시 북구 영송로 36-16,35.9284645,128.5456384,053-320-5180
대구 서구 원고개도서관,대구광역시 서구 달서로43길 12,35.881787,128.5707147,053-663-3941
이천어울림도서관,대구광역시 남구 이천로 124,35.8523156,128.598696,053-664-3571
대구 서구 비원도서관,대구광역시 서구 달서천로61안길 10,35.8861175,128.5693057,053-663-3871
대구 서구 비산도서관,대구광역시 서구 달서로14길 13,35.8685082,128.5733059,053-663-3721
대구 서구 영어도서관,대구광역시 서구 평리로35길 90-6,35.8679313,128.5442553,053-663-3861
대명어울림도서관,대구광역시 남구 두류공원로 38-1,35.8417305,128.5735803,053-664-3552
달성군립도서관,대구광역시 달성군 다사읍 달구벌대로174길 10-13,35.8593619,128.462388,053-584-0011
대구 서구 어린이도서관,대구광역시 서구 문화로 123,35.8743119,128.5463842,053-663-3701
수성구립파동도서관,대구광역시 수성구 파동로3길 62,35.8104135,128.618237,053-668-1801
수성구립범어도서관,대구광역시 수성구 달구벌대로 2451,35.8591904,128.6306,053-668-1600
수성구립용학도서관,대구광역시 수성구 지범로41길 36,35.8211417,128.646088,053-668-1700
수성구립고산도서관,대구광역시 수성구 달구벌대로650길 6,35.8379738,128.710672,053-668-1900
수성구립무학숲도서관,대구광역시 수성구 청수로40길 73-10,35.8353386,128.6305615,053-668-1821
수성구립책숲길도서관,대구광역시 수성구 수성로 215,35.844682,128.612282,053-668-1650
수성구립물망이도서관,대구광역시 수성구 명덕로 443-2,35.854754,128.619016,053-666-4390
늘푸른 도서관,대구광역시 동구 입석로 5,35.8935022,128.6451719,053-983-8211
신암5동 작은도서관,"대구광역시 동구 아양로37길 92, 2층",35.8897559,128.6330629,053-662-3485
방촌동 작은도서관,"대구광역시 동구 동촌로46길 2, 2층",35.8813411,128.664457,053-957-9764
남산4동 작은도서관,"대구광역시 중구 남산로1길 42, 2층",35.8582424,128.5805671,053-661-3765
대구 중구청 교양정보실,"대구광역시 중구 국채보상로139길 1, 10층",35.8692838,128.6060779,053-661-3241
대봉2동 작은도서관,"대구광역시 중구 대봉로47길 31, 2층",35.8589239,128.599461,053-661-3800
삼덕마루 작은도서관,대구광역시 중구 동덕로26길 103,35.8646621,128.6090644,053-661-3603
대신동 작은도서관,대구광역시 중구 달구벌대로389길 50,35.8648043,128.5768868,053-661-3685
동인느티나무 도서관,대구광역시 중구 동덕로38길 47,35.8713258,128.607224,053-661-3325
대구 중구 영어도서관,"대구광역시 중구 달구벌대로440길 27, 2층",35.8616393,128.6043643,053-661-3963
남양주시 이석영뉴미디어도서관,경기도 남양주시 화도읍 맷돌로 84,37.658042,127.2952154,031-595-8390
김근태기념도서관,서울특별시 도봉구 도봉산길 14,37.6879391,127.0336271,02-956-3100
창동역 스마트도서관,서울 도봉구 노해로63길 84-3 창동역,37.6526996,127.0469574,
서초구립양재도서관,서울특별시 서초구 양재천로 33,37.4733508,127.0329122,02-3486-4050
서초청소년도서관,서울특별시 서초구 효령로77길 37,37.4924089,127.0279393,02-3486-9543
장위행복누림도서관,서울특별시 성북구 장위로21다길 53,37.6162749,127.0459926,02-6954-7955
성북길빛도서관,서울특별시 성북구 숭인로8길 52,37.6117045,127.0268623,02-6949-0031
글빛도서관,서울특별시 성북구 길음로7길 20,37.6041556,127.022439,02-6956-0559
중랑구립상봉도서관,서울특별시 중랑구 동일로114길 10,37.5930916,127.0809054,02-2209-0090
광주 북구 양산도서관,광주광역시 북구 하서로 299,37.6036883,127.0226004,062-410-8242
예산군립도서관,충청남도 예산군 예산읍 벚꽃로 214,36.7072033,126.8443314,041-339-8221
문래도서관,서울특별시 영등포구 문래로20길 49,37.5167598,126.8911719,02-2629-8600
선유도서관,서울특별시 영등포구 선유로 43가길 10-8,37.5332751,126.8929164,02-2163-0800
여의샛강도서관,서울특별시 영등포구 여의대로24,37.522317,126.9201153,02-2629-2222
"영등포 제1, 2 스포츠센터 (스마트도서관)",서울 영등포구 국회대로 615 영등포제2스포츠센터,37.5266048,126.9027019,
사북공공도서관,강원특별자치도 정선군 사북읍 파랑새길 33,37.2242124,128.824665,033-592-5757
홍산공공도서관,충청남도 부여군 홍산면 홍산로 77-1,36.2166586,126.7605264,041-830-2896
구례군 매천도서관,전라남도 구례군 구례읍 봉성로 38,35.2025,127.4627778,061-780-8156
무주형설지공도서관,전북특별자치도 무주군 무주읍 최북로7,36.0020347,127.6625918,063-320-5622
남해화전도서관,경상남도 남해군 남해읍 망운로 30번길 9,34.8388957,127.8907146,055-860-3871
평창군립대화도서관,강원특별자치도 평창군 대화면 남산2길 27,37.5014012,128.4576694,033-330-2549
평창군립진부도서관,강원특별자치도 평창군 진부면 석두로 12-8,37.6352994,128.5543606,033-330-2821
평창군립봉평도서관,강원특별자치도 평창군 봉평면 기풍4길 10,37.6161406,128.3793607,033-330-2826
평창군립대관령도서관,강원특별자치도 평창군 대관령면 대관령로 83-2,37.7091321,128.6860708,033-330-2847
과천시정보과학도서관,경기도 과천시 중앙로24,37.4187291,126.9897092,02-2150-3008
다산성곽도서관,서울특별시 중구 동호로17길 173,37.5516036,127.0041767,02-2230-2965
경상남도교육청 거창도서관,경상남도 거창군 거창읍 하동1길 9,35.6871543,127.9115485,055-944-8594
고양시립일산도서관,경기도 고양시 일산서구 고양대로 586-65,37.6850421,126.7642552,031-8075-9420
고양시립별꿈도서관,경기도 고양시 덕양구 고양대로 1937,37.6534467,126.8519658,031-8075-9305
햇빛마을작은도서관,"경기도 고양시 덕양구 충장로152번길 39, 관리사무소 2층",37.6137087,126.8425587,031-972-9955
고양작은도서관,경기도 고양시 덕양구 혜음로 19-11,37.7024393,126.9012101,031-963-4321
탄현작은도서관,"경기도 고양시 일산서구 일현로 140, 관리사무소 지하1층",37.7009197,126.7651358,031-915-8875
관산작은도서관,"경기도 고양시 덕양구 통일로 789, 2층",37.6879734,126.8625188,031-962-1969
대화마을작은도서관,"경기도 고양시 일산서구 대화1로 61, 관리사무소 1층",37.6725654,126.7351465,031-924-0467
화전작은도서관,"경기도 고양시 덕양구 화랑로 1-1, 2층",37.5994295,126.8727318,02-3159-2266
호수공원작은도서관,"경기도 고양시 일산동구 호수로 595, 호수공원 3번 게이트 종합안내소",37.6567441,126.7662508,031-901-2375
사리현작은도서관,"경기도 고양시 일산동구 공릉천로 64, 관리동 2층",37.6978732,126.8458643,031-815-5530
고양윤창작은도서관,"경기도 고양시 덕양구 동헌로 398-17, 관리동 2층",37.7057387,126.8948322,031-967-9633
강촌공원작은도서관,"경기도 고양시 일산동구 강석로 132-1, 강촌근린공원",37.6450775,126.7952074,031-901-6957
햇빛21작은도서관,"경기도 고양시 덕양구 화신로 168, 관리동 2층",37.6272637,126.8421967,031-938-9400
삼송작은도서관,"경기도 고양시 덕양구 삼송로 180, 1층",37.6531053,126.8938936,02-381-9095
대덕작은도서관,"경기도 고양시 덕양구 덕은로 34, 1층",37.588315,126.8755625,02-3159-8501
마상공원작은도서관,"경기도 고양시 덕양구 원당로69번길 46, 마상공원 내 주차장 옆",37.6607627,126.8328915,070-4422-2587
모당공원작은도서관,"경기도 고양시 일산동구 중산로 73-2, 모당공원 내",37.6778914,126.7814611,070-4244-7442
내유작은도서관,"경기도 고양시 덕양구 유산길 96, 1층",37.7281026,126.8470859,070-4422-2580
광주학생독립운동기념회관,광주광역시 서구 학생독립로 30,35.1416737,126.8659601,062-221-5500
금호평생교육관,광주광역시 남구 중앙로 15,35.1453424,126.9006562,062-360-6600
광주학생교육문화회관,광주광역시 서구 상무민주로 61,35.1570531,126.858156,062-380-8800
광주중앙도서관,광주광역시 동구 장동로 23-16,35.1485032,126.9253348,062-607-1300
광주송정다가치문화도서관,광주광역시 광산구 송정공원로 8-13,35.1453164,126.7996039,062-940-8900
광주중앙도서관 분관 최상준도서관,광주광역시 북구 설죽로 315번길 8,35.1876539,126.897735,062-576-8106
공주기적의도서관,충청남도 공주시 무령로 550-53,36.45934,127.1266693,041-840-8955
공주시 웅진도서관,충청남도 공주시 고마나루길 17,36.460818,127.1111132,041-840-2205
선단도서관,경기도 포천시 삼육사로2186번길 7,37.8536908,127.1577518,031-538-3991
구미시립양포도서관,경상북도 구미시 옥계북로 51,36.1387724,128.4187321,054-480-4770
익산시립금마도서관,전북특별자치도 익산시 금마면 고도길 26-53,35.994183,127.054825,063-859-7514
완주군립콩쥐팥쥐도서관,전북특별자치도 완주군 이서면 갈산로 40,35.8206231,127.0225475,063-290-2440
천안시청수도서관,충청남도 천안시 동남구 청수16로 5-10,36.7893915,127.1563273,041-521-3924
화성시립왕배푸른숲도서관,경기도 화성시 동탄대로 12길 102,37.1815826,127.1113377,031-372-4435
화성시립노을빛도서관,경기도 화성시 병점노을로 19,37.2078276,127.0337163,031-226-3301
양천중앙도서관,서울특별시 양천구 신정로7길 81,37.513525,126.833437,02-2699-5919
갈산도서관,서울특별시 양천구 목동남로4길 48-6,37.5089368,126.8671234,02-2645-5919
개울건강도서관,서울특별시 양천구 중앙로52길 56,37.5259388,126.8566029,02-2603-5919
목마교육도서관,서울특별시 양천구 목동서로 41,37.5281527,126.8757457,02-2652-5919
미감도서관,서울특별시 양천구 목동중앙남로 57-10,37.5389361,126.865468,02-2653-5919
방아다리문학도서관,서울특별시 양천구 화곡로4길 10,37.5385259,126.8271645,02-2604-5919
신월음악도서관,서울특별시 양천구 오목로5길 34,37.5246694,126.8400781,02-2691-5919
영어특성화도서관,"서울특별시 양천구 목동동로 81, 7층",37.5159478,126.8638501,02-2642-5919
해맞이역사도서관,서울특별시 양천구 지양로 37,37.5199255,126.8348562,02-2693-5919
안성시 아양도서관,경기도 안성시 아양로 88,37.0162227,127.2681605,031-678-0730
안동시립중앙도서관,경상북도 안동시 경북대로 426-36,36.5669166,128.6993119,054-858-5041
부산광역시 수영구어린이도서관,부산광역시 수영구 장대골로 75-6,35.1596433,129.1053337,051-610-3891
부산광역시 지사도서관,"부산광역시 강서구 과학산단2로20번길 5, 3층",35.1507897,128.833334,051-970-2777
강동구립둔촌도서관,서울특별시 강동구 동남로49길 21-8,37.5315801,127.1483305,02-489-6557~8
경상남도교육청 고성도서관,경상남도 고성군 고성읍 동외로 195번길 6,34.9792068,128.3263477,055-673-8460
경상남도교육청 김해도서관,경상남도 김해시 왕릉길 72,35.2327245,128.873884,055-320-5500
경상남도교육청 김해지혜의바다도서관,경상남도 김해시 주촌면 서부로1541번길 8,35.236152,128.8215732,055-330-9800
경상남도교육청 마산도서관,경상남도 창원시 마산합포구 용마산길 12,35.2130262,128.584792,055-240-4555
경상남도교육청 마산지혜의바다도서관,경상남도 창원시 마산회원구 구암북12길 24-1,35.2567086,128.597716,055-252-3860
경상남도교육청 사천도서관,경상남도 사천시 사천읍 평화2길 21,35.0833041,128.0874714,055-853-8401
경상남도교육청 산청도서관,경상남도 산청군 산청읍 꽃봉산로 79번길 45,35.4168475,127.8764157,055-973-2544
경상남도교육청 삼천포도서관,경상남도 사천시 삼천포대교로 622,34.9533106,128.0772786,055-835-4436
경상남도교육청 양산도서관,경상남도 양산시 물금읍 신주2길 24,35.3477893,129.0439266,055-385-7004
경상남도교육청 의령도서관,경상남도 의령군 의령읍 의병로25길 9-8,35.319722,128.2669478,055-572-0941
경상남도교육청 진동도서관,경상남도 창원시 마산합포구 진동면 삼진의거대로 661-94,35.1193316,128.4897935,055-271-8144
경상남도교육청 진양도서관,경상남도 진주시 문산읍 동부로 588번길 24,35.1670616,128.1660324,055-761-2722
경상남도교육청 창원도서관,경상남도 창원시 성산구 두대로 197-33,35.2243237,128.6641208,055-278-2800
경상남도교육청 하남도서관,경상남도 밀양시 하남읍 수산중앙로 63,35.3763692,128.7121536,055-391-1848
경상남도교육청 함안도서관,경상남도 함안군 가야읍 선왕길 16,35.2714708,128.4082277,055-583-6919
경상남도교육청 함양도서관,경상남도 함양군 함양읍 함양로 1143-1,35.5211121,127.7270663,055-963-3186
경상남도교육청 합천도서관,경상남도 합천군 합천읍 동서로 152,35.5643101,128.1689735,055-932-0521
경상남도교육청 남해도서관,경상남도 남해군 남해읍 화전로43번길 11-3,34.8343568,127.8948644,055-864-0973
경상남도교육청 거제도서관,경상남도 거제시 계룡로7길 2,34.8789706,128.6229211,055-637-6311
경상남도교육청 남지도서관,경상남도 창녕군 남지읍 낙동로 437,35.3891529,128.4713668,055-526-1490
가온도서관,서울특별시 중구 동호로 14길 18,37.5563885,127.010869,02-2230-2921
남동논현도서관,인천광역시 남동구 청능대로611번길 15,37.402323,126.7263206,032-453-6430
소래도서관,인천광역시 남동구 앵고개로 793,37.3944155,126.704517,032-453-5940
서창도서관,인천광역시 남동구 독곡로16번길 15,37.4363211,126.7462122,032-453-5950
경상북도교육청정보센터,경상북도 경산시 원효로 60,35.822663,128.7441109,053-810-9999
경상북도교육청연수원 도서관,경상북도 구미시 금오산로 198-14,36.1243423,128.3221001,054-450-4340
경상북도교육청 구미도서관,경상북도 구미시 산책길 41,36.1238074,128.3315119,054-450-7000
경상북도교육청 안동도서관,경상북도 안동시 안기천로 48,36.5614924,128.7170411,054-840-8414
경상북도교육청 안동도서관 용상분관,경상북도 안동시 경동로 884-8,36.5576204,128.7516426,054-821-5491
경상북도교육청 안동도서관 풍산분관,경상북도 안동시 풍산읍 하리들길 22,36.5767134,128.5752714,054-858-7603
경상북도교육청 상주도서관,경상북도 상주시 상서문1길 127,36.4120515,128.1584487,054-530-6300
경상북도교육청 상주도서관 화령분관,경상북도 상주시 화서면 중화로 2193,36.44241,127.945837,054-532-4754
경상북도교육청 영주선비도서관,경상북도 영주시 영주로60번길 38,36.8198818,128.6062617,054-630-3800
경상북도교육청 영주선비도서관 풍기분관,경상북도 영주시 풍기읍 남원로 152-12,36.8708438,128.5196398,054-637-9811
경상북도교육청문화원 종합정보자료실,경상북도 포항시 북구 환호로 50,36.0736127,129.3913615,054-245-7768
경상북도교육청 영일도서관,경상북도 포항시 북구 흥해읍 흥해로 101,36.113839,129.345885,054-261-8856
경상북도교육청 외동도서관,경상북도 경주시 외동읍 입실로 98,35.7172229,129.3245128,054-776-6960
경상북도교육청 금호도서관,경상북도 영천시 금호읍 금호로 173,35.9343797,128.8806563,054-336-2126
경상북도교육청 점촌도서관,경상북도 문경시 호서로 133,36.6058736,128.2045857,054-550-3600
경상북도교육청 점촌도서관 가은분관,경상북도 문경시 가은읍 대야로 2473,36.6470547,128.0618016,054-572-0309
경상북도교육청 의성도서관,경상북도 의성군 의성읍 중리길 44,36.3537544,128.700792,054-834-7916
경상북도교육청 청송도서관,경상북도 청송군 청송읍 군청로 25,36.4366493,129.0552349,054-872-4907
경상북도교육청 영양도서관,경상북도 영양군 영양읍 팔수로 538,36.6606963,129.1108249,054-683-2829
경상북도교육청 영덕도서관,경상북도 영덕군 영덕읍 군청길 102,36.4146875,129.3680705,054-734-3106
경상북도교육청 청도도서관,경상북도 청도군 청도읍 청화로 124,35.6452984,128.7400677,054-370-7600
경상북도교육청 고령도서관,경상북도 고령군 대가야읍 연조1길 10,35.7311981,128.2675909,054-955-2510
경상북도교육청 성주도서관,경상북도 성주군 성주읍 주천로 15-11,35.9275785,128.2835825,054-933-2095
경상북도교육청 칠곡도서관,경상북도 칠곡군 왜관읍 군청3길 13,35.996273,128.4035346,054-971-1507
경상북도교육청 예천도서관,"경상북도 예천군 예천읍 시장로 134, 5층",36.6554127,128.4546282,054-654-9666
경상북도교육청 봉화도서관,경상북도 봉화군 봉화읍 내성로3길 6,36.8883933,128.7401267,054-673-0973
경상북도교육청 울진도서관,경상북도 울진군 울진읍 월변7길 17,36.9863869,129.3994624,054-783-2375
경상북도교육청 울릉도서관,경상북도 울릉군 울릉읍 봉래길 128-10,37.4993877,130.901446,054-791-2294
세종시립도서관,세종특별자치시 세종로 1207,36.5105059,127.240567,044-301-4300
한솔동도서관,"세종특별자치시 노을3로 85, 한솔동 복합커뮤니티센터 3층",36.4796401,127.254342,044-301-6125
도담동도서관,"세종특별자치시 보람로 77, 도담동 복합커뮤니티센터 2층",36.5153999,127.261748,044-301-6220
아름동도서관,"세종특별자치시 보듬3로 114, 아름동 복합커뮤니티센터 4층",36.5123404,127.246891,044-301-6361
종촌동도서관,"세종특별자치시 도움3로 125, 종촌동 복합커뮤니티센터 5층",36.5046267,127.246866,044-301-6462
고운동도서관,"세종특별자치시 마음로 284, 고운동 복합커뮤니티센터 5층",36.5197146,127.236587,044-301-6661
고운남측도서관,"세종특별자치시 마음로 64, 고운남측 복합커뮤니티센터 3층",36.5049652,127.235359,044-301-7262
보람동도서관,"세종특별자치시 호려울로 42, 보람동 복합커뮤니티센터 5층",36.478691,127.291308,044-301-6761
새롬동도서관,"세종특별자치시 새롬중앙로 44, 새롬동 복합커뮤니티센터 4층",36.4813183,127.249891,044-301-6861
대평동도서관,"세종특별자치시 대평1길 10, 대평동 복합커뮤니티센터 4층",36.4852235,127.251872,044-301-6961
소담동도서관,"세종특별자치시 한누리대로 2023, 소담동 복합커뮤니티센터 4~5층",36.4841119,127.300233,044-301-7061
다정동도서관,"세종특별자치시 다정남3로 10, 다정동 복합커뮤니티센터 1~2층",36.4945176,127.250339,044-301-7161
해밀동도서관,"세종특별자치시 해밀1로 45, 해밀동 복합커뮤니티센터 2~3층",36.5278565,127.268668,044-301-7462
반곡동도서관,"세종특별자치시 반곡로 39, 반곡동 복합커뮤니티센터 6층",36.4987202,127.31058,044-301-7362
광명시연서도서관,경기도 광명시 연서일로 10,37.482755,126.8646514,02-2680-6630
아차산숲속도서관,서울특별시 광진구 영화사로 139,37.5518578,127.1012321,-
어울림도서관,서울특별시 중구 신당동 52-164,37.5617028,127.01891,02-2230-2901
남산타운 어린이도서관,서울특별시 중구 다산로32,37.5495114,127.0119,02-2230-2941
신당누리도서관,서울특별시 중구 다산로33길 3,37.5633821,127.012303,02-2230-2960
손기정 어린이도서관,서울특별시 중구 손기정로 101-1,37.5556652,126.96455,02-2230-2945
손기정 문화도서관,서울특별시 중구 손기정로 101-3,37.5556652,126.9645497,02-2230-2950
장충동 작은도서관,서울특별시 중구 동호로25길 33,37.5591619,127.0013427,02-2230-2970
경기중앙교육도서관,경기도 수원시 장안구 조원로 18,37.2979705,127.0232861,031-240-4064
경기평생교육학습관,경기도 수원시 권선구 권중로 55,37.2522357,127.0321226,031-259-1028
경기의정부교육도서관,경기도 의정부시 체육로 265-25,37.763362,127.036438,031-836-9504
경기평택교육도서관,경기도 평택시 서정북로125번길 103,37.0730819,127.0626649,031-8054-8401
경기광주교육도서관,경기도 광주시 경안안길58번길 3,37.4108381,127.2552863,031-768-6923
경기여주가남교육도서관,경기도 여주시 가남읍 태평2길 28-7,37.2041633,127.5461529,031-882-1066
경기포천교육도서관,경기도 포천시 중앙로 92-6,37.8944791,127.2018087,031-531-8756
경기김포교육도서관,경기도 김포시 봉화로 68,37.6209475,126.7117185,031-984-3536
경기성남교육도서관,경기도 성남시 수정구 공원로370번길 26,37.2979705,127.0232861,031-730-3500
경기화성교육도서관,경기도 화성시 향남읍 발안로 85-10,37.1331056,126.9201978,031-369-5700
경기과천교육도서관,경기도 과천시 도서관길 36,37.432262,126.9965747,02-3677-0371
해밀도서관,경기도 부천시 옥산로10번길 4,37.4944602,126.7804681,032-650-4600
하남시 미사도서관,경기도 하남시 아리수로 545,37.5603879,127.1498654,031-790-6884
하남시 디지털도서관,경기도 하남시 미사강변한강로 290-2,37.5691025,127.18498,031-790-6811
하남시 일가도서관,경기도 하남시 미사강변남로 10,37.0011541,127.2732211,031-5182-1046
하남시 나룰도서관,경기도 하남시 덕풍북로 180,37.553494,127.2080673,031-790-6887
하남시 위례도서관,경기도 하남시 위례대로 230,37.4769457,127.1495765,031-790-6036
하남시 세미도서관,경기도 하남시 세미로1길 15,37.8448703,127.0625473,031-790-6804
하남시 덕풍도서관,경기도 하남시 역말로 14,37.5334758,127.2006586,031-790-6959
논산열린도서관,충청남도 논산시 관촉로 113-23,36.1960813,127.108748,041-746-5991
논산강경도서관,충청남도 논산시 강경읍 계백로 173,36.1591204,127.0184433,041-746-8980
논산연무도서관,충청남도 논산시 연무읍 안심로47번길 6-11,36.1264842,127.0972574,041-746-8990
장항공공도서관,충청남도 서천군 장항읍 장마로74번길 8,36.0147499,126.6924206,041-956-5016
천안아산상생협력센터도서관,충청남도 천안시 서북구 공원로 109,36.8001686,127.1064013,041-417-5031
태안군립중앙도서관,충청남도 태안군 태안읍 백화로 184,36.7576158,126.3021603,041-673-9030
맹동혁신도서관,충청북도 음성군 맹동면 사예2길 37,36.913024,127.544901,043-871-4951
대소도서관,충청북도 음성군 대소면 오태로 80-14,36.9674899,127.4849331,043-871-4961
삼성도서관,충청북도 음성군 삼성면 덕정로 53-2,37.0197379,127.4979969,043-871-4971
감곡도서관,충청북도 음성군 감곡면 장감로131번길 8,37.1196808,127.6371611,043-871-4991
신안군립도서관,전라남도 신안군 압해읍 압해로 825,34.8626257,126.3177994,061-240-4073
남목도서관,울산광역시 동구 남목12길 10,35.5455715,129.4277546,052-209-4580
꽃바위작은도서관,"울산광역시 동구 문현3길 6, 1층(꽃바위문화관)",35.4870523,129.4113238,052-209-4337
남목작은도서관,"울산광역시 동구 방어진순환도로 1170, 2층(남목1동 주민센터)",35.5424852,129.4255357,052-209-3947
전하작은도서관,"울산광역시 동구 진성8길 91, 1층(동구평생학습관)",35.5093691,129.4293383,052-209-3936
화정작은도서관,"울산광역시 동구 대송로 140, 1층(화정주민센터)",35.4958848,129.4226003,052-209-3950
의왕시포일어울림도서관,경기도 의왕시 안양판교로 82,37.3965596,126.9827991,031-345-3994~5
목포시립도서관,전라남도 목포시 용당로160번길 32,34.8035055,126.4029774,061-278-3320
목포어린이도서관,전라남도 목포시 옥암로186번길 30-7,34.8148008,126.4256048,061-287-1922
목포영어도서관,전라남도 목포시 옥암로186번길 30-11,34.8148008,126.4256048,061-285-8020
